,userId,geo,coordinates,timestamp,tweet,source,isretweeted,lang,lat,lon,polarity
800459322551627780,3347932511,,,1479679348968,ppmadrid 🗣 esperanzaguirre: carmena y su equipo han venido a asaltar los cielos y a protestar porque policia desa… URL,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",False,es,null,null,null
800459357477552128,244018265,,,1479679357295,manuela carmena se la 'juega' a la infanta pilar y su rastrillo solidario URL vía AT_USER,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,es,null,null,null
800459364620349440,165354453,,,1479679358998,rt AT_USER carmena reconoce estar rodeada de inútiles podemitas en el ayuntamiento. carmenadas URL,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,es,null,null,null
800459377866145792,114725249,,,1479679362156,rt AT_USER lo de alsasua no es terrorismo. espinar no es casta. carmena no es de podemos. aragón es un país. bódalo es un preso polític…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800459476319006720,789591752307044354,,,1479679385629,"rt AT_USER amas   new artist of the year AT_USER we love zayn se lo merece....ha hecho mucho por lAT_USER directioners, y no le pod…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,en,null,null,null
800459490588053504,3900381262,,,1479679389031,"rt AT_USER en lisboa. en milán. y ahora en vuestra casa, de la cual sois desahuciados para iros a jugar casi a guadalajara. b… ","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800459561614327808,2769438568,,,1479679405965,AT_USER AT_USER AT_USER porque ahora los de real de madrid no hablan de serresiete provocador.… URL,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,es,null,null,null
800459594606739456,214027551,,,1479679413831,"pienso lo mismo 😥 que le vamos a hacer — no podemos hacer nada, y ahora la mnet también se h... URL","<a href=""http://curiouscat.me"" rel=""nofollow"">Curious Cat</a>",False,es,null,null,null
800459666643881984,566551973,,,1479679431006,"rt AT_USER → AT_USER ""apoyar ahora a podemos es como si los sudacas y los negros me eligiesen su líder""… ","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800459670867558400,2418701549,,,1479679432013,"algunos creen que las recetas de podemos pueden funcionar aquí? esas políticas hundieron venezuela, y ahora ecuador URL","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,es,null,null,null
800459673778450436,792464980050317313,,,1479679432707,viven dentro del sistema. quieren derribar el mundo que les sostiene URL,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,es,null,null,null
800459731022319618,18243066,,,1479679446355,"AT_USER AT_USER AT_USER carmena 1000 millones de superávit,pp 1 billón de deuda","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,es,null,null,null
800459735094980612,456618208,,,1479679447326,rt AT_USER atlético 0 - 3 real madrid barça a4 atleti a9 ahora vas y lo cascas halamadrid URL,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800459746818084864,132332305,"{u'type': u'Point', u'coordinates': [40.4167, -3.70325]}","{u'type': u'Point', u'coordinates': [-3.70325, 40.4167]}",1479679450121,yleniafueradeldebate es ahora una tendencia en madrid URL,"<a href=""http://trendsmap.com/"" rel=""nofollow"">Trendsmap Alerting</a>",False,es,null,null,null
800459759107207168,555969441,,,1479679453051,"ultras del madrid, ultras del barça, ultras del lejia...y ahora ultras del 20n.","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,es,null,null,null
800459843182043137,210630220,,,1479679473096,rt AT_USER y a esta tia podemita porque no dona su piso para la causa okupa....se ofrece edificio para okupacion URL,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",True,es,null,null,null
800459868146581505,780163219637821440,,,1479679479048,rt AT_USER el edificio (no okupado) que posee en barcelona la concejal de carmena que defiende a los okupas en madrid… ,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800459882826764290,244018265,,,1479679482548,el edificio no okupado de la concejala pro okupa de carmena URL,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,es,null,null,null
800459887436333057,380643778,,,1479679483647,rt AT_USER el valencia tiene ahora los mismos puntos que copas de europa tiene el madrid.,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",True,es,null,null,null
800459892674985984,4374059836,,,1479679484896,"ni que fuera un sacrilegio, AT_USER tengo ganas de salir ahora, no en siete días, aunque podemos repetirlo si gustas. no me opongo.","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,es,null,null,null
800459964313731073,4127985737,,,1479679501976,carmena se reúne con montoro este lunes después de que ayuntamiento... URL,"<a href=""http://www.bolsamania.com"" rel=""nofollow"">twitteador_dev</a>",False,es,null,null,null
800460119439998977,197457981,,,1479679538961,rt AT_USER el edificio no okupado de la concejala pro okupa de carmena URL,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",True,es,null,null,null
800460149072613376,3207350213,,,1479679546026,"rt AT_USER -mamá, ¿por qué solo hay un rey mago? -no te lo perdonaré jamás manuela carmena, jamás. URL","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",True,es,null,null,null
800460154986754048,604544192,,,1479679547436,rt AT_USER el edificio (no okupado) que posee en barcelona la concejal de carmena que defiende a los okupas en madrid… ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,es,null,null,null
800460184891994112,87226057,,,1479679554566,rt AT_USER carmena reconoce estar rodeada de inútiles podemitas en el ayuntamiento. carmenadas URL,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800460210745708544,3226129623,,,1479679560730,lo único que me importa ahora es que dentro de poco podré ir a madrid a comprar maquillaje,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,es,null,null,null
800460230723309568,244210489,,,1479679565493,rt AT_USER monedero para haber dimitido de podemos creo que ahora sale más.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,es,null,null,null
800460267486330880,251257394,,,1479679574258,"AT_USER perdón, creo que se ha tenido que entender mal el tuit porque hablaba del real madrid. ahora lo reescribo, gracias.","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,es,null,null,null
800460317658664961,3387713985,,,1479679586220,rt AT_USER tranquilos que ahora llegan los de covite a denunciar la brutal agresión terrorista. URL,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800460424357494788,701468864,,,1479679611659,"carmena-podemos aumenta el gasto en asociaciones el 3.500 %, con la ayuda dl psoe q está haciéndoles el juego para su derrota en las próxima","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,es,null,null,null
800460479147687937,4535004915,,,1479679624722,"rt AT_USER 🗣 AT_USER carmena y su equipo no han venido a ser los mejores gestores, han venido a derribar el sistema. lma…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,es,null,null,null
800460507501109248,793905252,,,1479679631482,rt AT_USER el 'cara al sol' cierra la misa en honor a franco en madrid. ahora hacer apología de la dictadura franquista lo lla… ,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800460541454143488,704276275893018624,,,1479679639577,"rt AT_USER galaunicef da fin a días intensos retovicarunicef AT_USER contra desnutrición infantil ""ahora no podemos parar"" https:/…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800460558726205440,908892830,,,1479679643695,rt AT_USER el pp es un partido honrado bárcenas no es del pp rita no es del pp matas no es del pp rato no es del pp rus no es… ,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800460584777027584,285401888,,,1479679649906,populismo es todos contra podemos en los medios y en el congreso arrimada.el régimen antes utilizaba eta ahora pod… URL,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,es,null,null,null
800460586676957184,1976170518,,,1479679650359,"AT_USER ah, bueno, que ahora añade madrid.","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,es,null,null,null
800460620608860160,1951096634,,,1479679658449,"nos bajaremos el salario el 80%"". hoy, carmena cobra mas que botella y pablo iglesias el político que mas gano en 2015 objetivopopulismo","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",False,es,null,null,null
800460641416966146,3291224509,,,1479679663410,manuel carmena le robo la radio a tyler URL,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,es,null,null,null
800460815144992768,634111325,,,1479679704830,rt AT_USER populismo es todos contra podemos en los medios y en el congreso arrimada.el régimen antes utilizaba eta ahora pod… ,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",True,es,null,null,null
800460829346840576,65027213,,,1479679708216,el edificio no okupado de la concejala pro okupa de carmena URL vía AT_USER,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,es,null,null,null
800460835386748928,2891135621,,,1479679709656,"españa: victoria del madrid en derby, q se aprovecha además del empate del barca, ahora son 4 pts. remontó el sevilla y perdió el villareal","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,es,null,null,null
800460844228284416,118216736,,,1479679711764,te imagináis que el madrid no juega a nada según la prensa y ahora que le gano al atlético todos callaos. URL,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",False,es,null,null,null
800460869104640000,366614921,,,1479679717695,rt AT_USER 🗣 AT_USER carmena y su equipo han venido a asaltar los cielos y a protestar porque AT_USER desaloje a unos ok…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,es,null,null,null
800460935852920832,241166175,,,1479679733609,"rt AT_USER señorías, sin duda desde q manuela carmena esta en el ayuntamiento de madrid, la juventud colabora más con las inst… ","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",True,es,null,null,null
800461001678143488,406474436,,,1479679749303,"AT_USER tranqui si en 5 minutos se supone que salimos, pero ahora, tras 1 hora de chekeos del motor, hay tráfico en madrid 😭😭😭😭😭😭😭😭","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,es,null,null,null
800461059995811840,217745975,,,1479679763207,"rt AT_USER la pobreza energética antes de llegar podemos no existía, con podemos era populismo, ahora todos dicen defenderlo objetiv…","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",True,es,null,null,null
800461097316872194,544401080,,,1479679772105,AT_USER AT_USER AT_USER la de madrid también tuvo éxito y es lo mismo que el quiere hace ahora,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,es,null,null,null
800461204061908993,2900709717,,,1479679797555,rt AT_USER podemos andalucía se ha cargado la unidad de unidos podemos en marea unidad popular ganemos més ahora en común.,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800461301159960577,1501786855,,,1479679820705,es gracioso. uno de esos atléticos que son mucho más antibarcelonistas que antimadridistas. de hecho al madrid le r… URL,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,es,null,null,null
800461300497313793,279140153,,,1479679820547,"AT_USER mi hija no pudo entrar a un grado superior xk no había plaza, ahora está en un cole peivado. suerte k se lo podemos pagar!!","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,es,null,null,null
800461381535432704,296168402,,,1479679839868,"de cómo escribir una noticia positiva sobre AT_USER con infografía, entradilla y 69 líneas sin nombrar a ahora… URL","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,es,null,null,null
800461393380065280,2742469044,,,1479679842692,faryd mondragón ahora promociona leche URL,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,es,null,null,null
800461412304822272,132332305,"{u'type': u'Point', u'coordinates': [40.4167, -3.70325]}","{u'type': u'Point', u'coordinates': [-3.70325, 40.4167]}",1479679847204,"jaume funes, AT_USER es ahora una tendencia en madrid URL","<a href=""http://trendsmap.com/"" rel=""nofollow"">Trendsmap Alerting</a>",False,es,null,null,null
800461509755277312,150525679,,,1479679870438,rt AT_USER faryd mondragón ahora promociona leche URL,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,es,null,null,null
800461590306885632,157727494,,,1479679889643,los antiguos legionarios vencen al 'vandalismo alentado por carmena' URL vía AT_USER,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,es,null,null,null
800461597701533696,157727494,,,1479679891406,los antiguos legionarios vencen al 'vandalismo alentado por carmena' URL vía AT_USER,"<a href=""http://linkis.com"" rel=""nofollow"">Put your button on any page! </a>",False,es,null,null,null
800461681856040961,78673104,,,1479679911470,"carmena intentó bajarse el sueldo y pp y psoe votaron en contra, se lo impidieron, figura... y lo de iglesias es fa… URL","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,es,null,null,null
800461746163118080,1042330886,,,1479679926802,que belleza de imagen😍 URL,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,es,null,null,null
800461759568117764,244077188,,,1479679929998,ahora el AT_USER haciendole la pelota al AT_USER . ya no se acuerda nadie del radical de zapatero URL,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,es,null,null,null
800461779138580480,251820200,,,1479679934664,"ahora madrid y psoe rechazan construir un centro de mayores y un centro de día, denuncia el pp URL","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",False,es,null,null,null
800461785300172800,97653338,,,1479679936133,"rt AT_USER ahora que están tocando the cure en madrid, es buen momento para recordar esto: ""vamos robert sal a bailar..."" https:/…","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",True,es,null,null,null
800461785442570240,372897740,,,1479679936167,"AT_USER malditos chavistas que nos quitaron las carreras del norte, ahora no podemos ver a nuestros ídolos venezolanos","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,es,null,null,null
800461808607731712,2298462019,,,1479679941690,vaya... ahora es 'súperlopez. cuando arrolló a su topo en la titularidad del madrid era un apestado... URL,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,es,null,null,null
800461839834329088,334065522,,,1479679949135,rt AT_USER el pp es un partido honrado bárcenas no es del pp rita no es del pp matas no es del pp rato no es del pp rus no es… ,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800461904573591552,2796192801,,,1479679964570,"rt AT_USER carmena intentó bajarse el sueldo y pp y psoe votaron en contra, se lo impidieron, figura... y lo de iglesias es fa… ","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800461968318623746,876046652,,,1479679979768,"rt AT_USER amas   new artist of the year AT_USER we love zayn se lo merece....ha hecho mucho por lAT_USER directioners, y no le pod…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,en,null,null,null
800462000186945536,863052818,,,1479679987366,"maduro amenazó a lorenzo mendoza con mandarlo a la pgv, ahora si podemos declararlo con insania mental! URL","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,es,null,null,null
800462060047896576,277161696,,,1479680001638,"el edificio no okupado de la concejala pro okupa de carmena URL vía AT_USER vaya, vaya con los podemitas.","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",False,es,null,null,null
800462111906402304,1937097782,,,1479680014002,"algún día ojalá será ""ahora podemos :3","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,es,null,null,null
800462111809814528,302275344,,,1479680013979,AT_USER AT_USER carmena se lo quiere llevar a su casa,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,es,null,null,null
800462137051250689,766375996933177344,,,1479680019997,"lo siento, si no ha escrito que admira a manuela carmena.","<a href=""http://www.pepsico.es/brands/ruffles/"" rel=""nofollow"">Rancio Bot</a>",False,es,null,null,null
800462161483091968,2611783811,,,1479680025822,"rt AT_USER AT_USER hasta ahora ninguno del gremio ni AT_USER ha dicho ""esta boca es mía"" ¿le echamos un cable? URL","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800462286246711297,538413905,,,1479680055568,"rt AT_USER maduro amenazó a lorenzo mendoza con mandarlo a la pgv, ahora si podemos declararlo con insania mental! URL","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800462317410455552,599266733,,,1479680062998,"rt AT_USER como los que mandan han hundido al psoe obligándolo a ayudar al pp, ahora su objetivo es enmierdar para que sus votantes no…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,es,null,null,null
800462413636259840,779415757268672512,,,1479680085940,"rt AT_USER carmena intentó bajarse el sueldo y pp y psoe votaron en contra, se lo impidieron, figura... y lo de iglesias es fa… ","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,es,null,null,null
800462421152432128,2989429839,,,1479680087732,rt AT_USER el edificio no okupado de la concejala pro okupa de carmena URL,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800462425115852801,1951096634,,,1479680088677,"carmena intento bajarse....""jajajaja pero no se lo baja y mientras pública un libro, nada, que les encanta el dine… URL","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",False,es,null,null,null
800462466622767104,441187294,,,1479680098573,"carmena dispara un 3.520% el gasto en ""asociaciones y coordinación territorial"" URL","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,es,null,null,null
800462470825512960,416385245,,,1479680099575,rt AT_USER el edificio no okupado de la concejala pro okupa de carmena... URL vía AT_USER URL,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800462477758754816,327953124,,,1479680101228,"y mientras tanto el presupuesto de madrid sin ejecutarse. la gran emergencia eran ""los suyos"" bastayadeestagentuza URL","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,es,null,null,null
800462486080131072,4103774937,,,1479680103212,carmena se reúne con montoro este lunes después de que ayuntamiento... URL,"<a href=""http://www.bolsamania.com"" rel=""nofollow"">PoliticaNWS</a>",False,es,null,null,null
800462548952895488,4821485649,,,1479680118202,rt AT_USER tranquilos que ahora llegan los de covite a denunciar la brutal agresión terrorista. URL,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800462570037637120,3973263725,,,1479680123229,"aver, catedrático, entonces si carmena aumenta el gasto social y reduce la deuda ¿es populista y no maneja la economía? objetivopopulismo","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,es,null,null,null
800462599041126400,257146700,,,1479680130144,URL URL,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",False,und,null,null,null
800462698563694592,599304845,,,1479680153872,"objetivopopulismo acaban de describir a podemos. sí, desde luego que son populistas, tanto el podemos de antes como el de ahora.","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,es,null,null,null
800462765764841472,700794977987772416,,,1479680169894,lo quiero. URL,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,es,null,null,null
800462768147075072,3130770659,,,1479680170462,rt AT_USER tranquilos que ahora llegan los de covite a denunciar la brutal agresión terrorista. URL,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",True,es,null,null,null
800462790255398912,274931654,,,1479680175733,rt AT_USER el edificio (no okupado) que posee en barcelona la concejal de carmena que defiende a los okupas en madrid… ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,es,null,null,null
800462791857623041,577140178,,,1479680176115,"rt AT_USER maduro amenazó a lorenzo mendoza con mandarlo a la pgv, ahora si podemos declararlo con insania mental! URL","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",True,es,null,null,null
800462813651050496,2914459810,,,1479680181311,AT_USER ... -solo se le queda viendo.- ¿podemos hacerlo ahora?,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,es,null,null,null
800462998141882368,516879484,,,1479680225297,"rt AT_USER maduro amenazó a lorenzo mendoza con mandarlo a la pgv, ahora si podemos declararlo con insania mental! URL","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800463021114064897,609228090,,,1479680230774,rt AT_USER no podemos estar de pesimistas. tenemos un súper partido el domingo en nuestra casa que sacar adelante. ahora es donde más n…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800463032790851584,3324352977,,,1479680233558,rt AT_USER lo más compartido de la semana: una concejal de ahora madrid que apoya a los okupas tiene 9 propiedades URL,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800463036230365184,63902885,,,1479680234378,"rt AT_USER maduro amenazó a lorenzo mendoza con mandarlo a la pgv, ahora si podemos declararlo con insania mental! URL","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",True,es,null,null,null
800463156590034944,1932169219,,,1479680263074,el edificio no okupado de la concejala pro okupa de carmena URL vía AT_USER,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,es,null,null,null
800463218384764929,788065114503118849,,,1479680277807,"rt AT_USER maduro amenazó a lorenzo mendoza con mandarlo a la pgv, ahora si podemos declararlo con insania mental! URL","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",True,es,null,null,null
800463233308037124,323169433,,,1479680281365,"rt AT_USER maduro amenazó a lorenzo mendoza con mandarlo a la pgv, ahora si podemos declararlo con insania mental! URL","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800463280221421568,322885512,,,1479680292550,"podemos empezó siendo populista 100% y se fue acomodando en la izquierda. ahora una de sus almas sigue siendo populista, pero no la cabeza.","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,es,null,null,null
800463310802055170,132332305,"{u'type': u'Point', u'coordinates': [40.4167, -3.70325]}","{u'type': u'Point', u'coordinates': [-3.70325, 40.4167]}",1479680299841,objetivopopulismo es ahora una tendencia en madrid URL,"<a href=""http://trendsmap.com/"" rel=""nofollow"">Trendsmap Alerting</a>",False,es,null,null,null
800463377642455040,75140489,,,1479680315777,"otra vez de nuevo! venga, ahora que no está morata ponen cualquier excusa para desprestigiar a benzema.… URL","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,es,null,null,null
800463520772915200,53327253,,,1479680349902,rt AT_USER gracias AT_USER por recurrir la ley de pobreza energética tc por suspenderla y AT_USER por ignorarla ahora podemo… ,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800463538821201920,223769410,,,1479680354205,rt AT_USER gracias AT_USER AT_USER AT_USER por vuestras valoraciones de la AT_USER URL,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",True,es,null,null,null
800463602801082369,4724745737,,,1479680369459,"rt AT_USER objetivopopulismo AT_USER quejándose del nepotismo de ahora madrid, que prediquen con el ejemplo URL","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800463626075181056,397562428,,,1479680375008,"rt AT_USER maduro amenazó a lorenzo mendoza con mandarlo a la pgv, ahora si podemos declararlo con insania mental! URL","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800463656362373120,132958897,,,1479680382229,rt AT_USER ¿en qué gasta 8 millones el sobrino de carmena? el siniestro personaje es el dueño de la caja del ayuntamiento. https:…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,es,null,null,null
800463669477789696,2857996499,,,1479680385356,rt AT_USER 🔥 ¿podemos hablar de ello como un evento recomendado? ¡AT_USER está cantando en directo en su perfil de facebo… ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,es,null,null,null
800463696614998016,3154803683,,,1479680391826,"hay exigir mas refuerzos para acompañar a los que tenemos ahora, no podemos traer 4 refuerzos para todas las competencias! siempre lo mismo.","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,es,null,null,null
800463728353411072,35569403,,,1479680399393,rt AT_USER lo de alsasua no es terrorismo. espinar no es casta. carmena no es de podemos. aragón es un país. bódalo es un preso polític…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800463732375752705,3377737397,,,1479680400352,"rt AT_USER hay exigir mas refuerzos para acompañar a los que tenemos ahora, no podemos traer 4 refuerzos para todas las competencia…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800463754324389888,78673104,,,1479680405585,no se lo permitieron pp y psoe... pídeles responsabilidades a ellos. ¿te lo vuelvo a explicar o no sabes leer?… URL,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,es,null,null,null
800463803343204352,118789926,,,1479680417272,rt AT_USER lo de alsasua no es terrorismo. espinar no es casta. carmena no es de podemos. aragón es un país. bódalo es un preso polític…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,es,null,null,null
800463874327592960,800380984243781632,,,1479680434196,"AT_USER les enseñamos a echarse en el sofá, tocar el móvil y votar a podemos, así se pueden ganar la vida .... aunque eso es ahora","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,es,null,null,null
800463886445137920,2774696342,,,1479680437085,"rt AT_USER maduro amenazó a lorenzo mendoza con mandarlo a la pgv, ahora si podemos declararlo con insania mental! URL","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800463889930387457,1523319378,,,1479680437916,"rt AT_USER en lisboa. en milán. y ahora en vuestra casa, de la cual sois desahuciados para iros a jugar casi a guadalajara. b… ","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800463894414315525,851756724,,,1479680438985,rt AT_USER 🔥 ¿podemos hablar de ello como un evento recomendado? ¡AT_USER está cantando en directo en su perfil de facebo… ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,es,null,null,null
800463900953088001,757385282421395456,,,1479680440544,ma 4 refuerzos berretas URL,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,es,null,null,null
800463985036365824,247365704,,,1479680460591,"rt AT_USER manuela carmena, no? URL","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800464007983407104,1419229063,,,1479680466062,"rt AT_USER aver, catedrático, entonces si carmena aumenta el gasto social y reduce la deuda ¿es populista y no maneja la economía…","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",True,es,null,null,null
